Watershed,date,invert,size,Sample,month,year,count
6,5/13/2019,Stonefly,Large,ST190266,5,2019,0
6,5/13/2019,Stonefly,Large,ST190267,5,2019,0
6,5/13/2019,Stonefly,Large,ST190268,5,2019,0
6,5/13/2019,Stonefly,Large,ST190269,5,2019,0
6,5/13/2019,Stonefly,Large,ST190270,5,2019,0
6,5/13/2019,Other,Large,ST190266,5,2019,1
6,5/13/2019,Other,Large,ST190266,5,2019,0
6,5/13/2019,Other,Large,ST190267,5,2019,0
6,5/13/2019,Other,Large,ST190267,5,2019,1
6,5/13/2019,Other,Large,ST190268,5,2019,0
6,5/13/2019,Other,Large,ST190269,5,2019,0
6,5/13/2019,Other,Large,ST190270,5,2019,0
6,5/13/2019,Dipteran,Small,ST190266,5,2019,24
6,5/13/2019,Dipteran,Small,ST190266,5,2019,34
6,5/13/2019,Dipteran,Small,ST190267,5,2019,24
6,5/13/2019,Dipteran,Small,ST190267,5,2019,69
6,5/13/2019,Dipteran,Small,ST190268,5,2019,23
6,5/13/2019,Dipteran,Small,ST190268,5,2019,19
6,5/13/2019,Dipteran,Small,ST190269,5,2019,20
6,5/13/2019,Dipteran,Small,ST190269,5,2019,133
6,5/13/2019,Dipteran,Small,ST190270,5,2019,18
6,5/13/2019,Dipteran,Small,ST190270,5,2019,369
6,5/13/2019,Terrestrial,Small,ST190266,5,2019,0
6,5/13/2019,Terrestrial,Small,ST190267,5,2019,0
6,5/13/2019,Terrestrial,Small,ST190268,5,2019,0
6,5/13/2019,Terrestrial,Small,ST190269,5,2019,0
6,5/13/2019,Terrestrial,Small,ST190270,5,2019,0
6,5/13/2019,Other,Small,ST190266,5,2019,4
6,5/13/2019,Other,Small,ST190266,5,2019,3
6,5/13/2019,Other,Small,ST190267,5,2019,0
6,5/13/2019,Other,Small,ST190267,5,2019,1
6,5/13/2019,Other,Small,ST190268,5,2019,0
6,5/13/2019,Other,Small,ST190269,5,2019,3
6,5/13/2019,Other,Small,ST190269,5,2019,4
6,5/13/2019,Other,Small,ST190270,5,2019,3
6,5/13/2019,Other,Small,ST190270,5,2019,1
5,5/13/2019,Dipteran,Large,1,5,2019,0
5,5/13/2019,Dipteran,Large,2,5,2019,1
5,5/13/2019,Dipteran,Large,3,5,2019,2
5,5/13/2019,Dipteran,Large,4,5,2019,0
5,5/13/2019,Dipteran,Large,5,5,2019,0
5,5/13/2019,Dipteran,Large,6,5,2019,0
5,5/13/2019,Dipteran,Large,7,5,2019,0
5,5/13/2019,Dipteran,Large,8,5,2019,2
5,5/13/2019,Dipteran,Large,9,5,2019,1
5,5/13/2019,Dipteran,Large,10,5,2019,0
5,5/13/2019,Terrestrial,Large,1,5,2019,1
5,5/13/2019,Terrestrial,Large,2,5,2019,0
5,5/13/2019,Terrestrial,Large,3,5,2019,0
5,5/13/2019,Terrestrial,Large,4,5,2019,0
5,5/13/2019,Terrestrial,Large,5,5,2019,0
5,5/13/2019,Terrestrial,Large,6,5,2019,0
5,5/13/2019,Terrestrial,Large,7,5,2019,0
5,5/13/2019,Terrestrial,Large,8,5,2019,0
5,5/13/2019,Terrestrial,Large,9,5,2019,0
5,5/13/2019,Terrestrial,Large,10,5,2019,0
5,5/13/2019,Caddisfly,Large,1,5,2019,0
5,5/13/2019,Caddisfly,Large,2,5,2019,0
5,5/13/2019,Caddisfly,Large,3,5,2019,0
5,5/13/2019,Caddisfly,Large,4,5,2019,0
5,5/13/2019,Caddisfly,Large,5,5,2019,0
5,5/13/2019,Caddisfly,Large,6,5,2019,0
5,5/13/2019,Caddisfly,Large,7,5,2019,0
5,5/13/2019,Caddisfly,Large,8,5,2019,0
5,5/13/2019,Caddisfly,Large,9,5,2019,0
5,5/13/2019,Caddisfly,Large,10,5,2019,0
5,5/13/2019,Mayfly,Large,1,5,2019,0
5,5/13/2019,Mayfly,Large,2,5,2019,0
5,5/13/2019,Mayfly,Large,3,5,2019,0
5,5/13/2019,Mayfly,Large,4,5,2019,0
5,5/13/2019,Mayfly,Large,5,5,2019,0
5,5/13/2019,Mayfly,Large,6,5,2019,0
5,5/13/2019,Mayfly,Large,7,5,2019,0
5,5/13/2019,Mayfly,Large,8,5,2019,0
5,5/13/2019,Mayfly,Large,9,5,2019,0
5,5/13/2019,Mayfly,Large,10,5,2019,0
5,5/13/2019,Stonefly,Large,1,5,2019,0
5,5/13/2019,Stonefly,Large,2,5,2019,0
5,5/13/2019,Stonefly,Large,3,5,2019,0
5,5/13/2019,Stonefly,Large,4,5,2019,0
5,5/13/2019,Stonefly,Large,5,5,2019,0
5,5/13/2019,Stonefly,Large,6,5,2019,0
5,5/13/2019,Stonefly,Large,7,5,2019,0
5,5/13/2019,Stonefly,Large,8,5,2019,0
5,5/13/2019,Stonefly,Large,9,5,2019,0
5,5/13/2019,Stonefly,Large,10,5,2019,0
5,5/13/2019,Other,Large,1,5,2019,0
5,5/13/2019,Other,Large,2,5,2019,1
5,5/13/2019,Other,Large,3,5,2019,1
5,5/13/2019,Other,Large,4,5,2019,0
5,5/13/2019,Other,Large,5,5,2019,3
5,5/13/2019,Other,Large,6,5,2019,1
5,5/13/2019,Other,Large,7,5,2019,0
5,5/13/2019,Other,Large,8,5,2019,1
5,5/13/2019,Other,Large,9,5,2019,0
5,5/13/2019,Other,Large,10,5,2019,0
5,5/13/2019,Dipteran,Small,1,5,2019,25
5,5/13/2019,Dipteran,Small,2,5,2019,78
5,5/13/2019,Dipteran,Small,3,5,2019,85
5,5/13/2019,Dipteran,Small,4,5,2019,26
5,5/13/2019,Dipteran,Small,5,5,2019,65
5,5/13/2019,Dipteran,Small,6,5,2019,11
5,5/13/2019,Dipteran,Small,7,5,2019,27
5,5/13/2019,Dipteran,Small,8,5,2019,83
5,5/13/2019,Dipteran,Small,9,5,2019,67
5,5/13/2019,Dipteran,Small,10,5,2019,12
5,5/13/2019,Terrestrial,Small,1,5,2019,0
5,5/13/2019,Terrestrial,Small,2,5,2019,0
5,5/13/2019,Terrestrial,Small,3,5,2019,0
5,5/13/2019,Terrestrial,Small,4,5,2019,0
5,5/13/2019,Terrestrial,Small,5,5,2019,0
5,5/13/2019,Terrestrial,Small,6,5,2019,0
5,5/13/2019,Terrestrial,Small,7,5,2019,0
5,5/13/2019,Terrestrial,Small,8,5,2019,0
5,5/13/2019,Terrestrial,Small,9,5,2019,0
5,5/13/2019,Terrestrial,Small,10,5,2019,0
5,5/13/2019,Other,Small,1,5,2019,3
5,5/13/2019,Other,Small,2,5,2019,4
5,5/13/2019,Other,Small,3,5,2019,5
5,5/13/2019,Other,Small,4,5,2019,2
5,5/13/2019,Other,Small,5,5,2019,4
5,5/13/2019,Other,Small,6,5,2019,6
5,5/13/2019,Other,Small,7,5,2019,5
5,5/13/2019,Other,Small,8,5,2019,5
5,5/13/2019,Other,Small,9,5,2019,1
5,5/13/2019,Other,Small,10,5,2019,3
4,5/13/2019,Dipteran,Large,ST190256,5,2019,0
4,5/13/2019,Dipteran,Large,ST190256,5,2019,1
4,5/13/2019,Dipteran,Large,ST190257,5,2019,4
4,5/13/2019,Dipteran,Large,ST190257,5,2019,10
4,5/13/2019,Dipteran,Large,ST190258,5,2019,2
4,5/13/2019,Dipteran,Large,ST190258,5,2019,6
4,5/13/2019,Dipteran,Large,ST190259,5,2019,0
4,5/13/2019,Dipteran,Large,ST190260,5,2019,6
4,5/13/2019,Dipteran,Large,ST190260,5,2019,3
4,5/13/2019,Terrestrial,Large,ST190256,5,2019,0
4,5/13/2019,Terrestrial,Large,ST190257,5,2019,0
4,5/13/2019,Terrestrial,Large,ST190257,5,2019,1
4,5/13/2019,Terrestrial,Large,ST190258,5,2019,0
4,5/13/2019,Terrestrial,Large,ST190258,5,2019,2
4,5/13/2019,Terrestrial,Large,ST190259,5,2019,0
4,5/13/2019,Terrestrial,Large,ST190260,5,2019,0
4,5/13/2019,Caddisfly,Large,ST190256,5,2019,0
4,5/13/2019,Caddisfly,Large,ST190257,5,2019,0
4,5/13/2019,Caddisfly,Large,ST190258,5,2019,0
4,5/13/2019,Caddisfly,Large,ST190259,5,2019,0
4,5/13/2019,Caddisfly,Large,ST190260,5,2019,0
4,5/13/2019,Mayfly,Large,ST190256,5,2019,0
4,5/13/2019,Mayfly,Large,ST190257,5,2019,0
4,5/13/2019,Mayfly,Large,ST190258,5,2019,0
4,5/13/2019,Mayfly,Large,ST190259,5,2019,0
4,5/13/2019,Mayfly,Large,ST190260,5,2019,0
4,5/13/2019,Stonefly,Large,ST190256,5,2019,0
4,5/13/2019,Stonefly,Large,ST190257,5,2019,0
4,5/13/2019,Stonefly,Large,ST190258,5,2019,0
4,5/13/2019,Stonefly,Large,ST190259,5,2019,0
4,5/13/2019,Stonefly,Large,ST190260,5,2019,0
4,5/13/2019,Other,Large,ST190256,5,2019,1
4,5/13/2019,Other,Large,ST190256,5,2019,3
4,5/13/2019,Other,Large,ST190257,5,2019,6
4,5/13/2019,Other,Large,ST190257,5,2019,1
4,5/13/2019,Other,Large,ST190258,5,2019,1
4,5/13/2019,Other,Large,ST190259,5,2019,1
4,5/13/2019,Other,Large,ST190260,5,2019,3
4,5/13/2019,Other,Large,ST190260,5,2019,1
4,5/13/2019,Dipteran,Small,ST190256,5,2019,25
4,5/13/2019,Dipteran,Small,ST190256,5,2019,74
4,5/13/2019,Dipteran,Small,ST190257,5,2019,35
4,5/13/2019,Dipteran,Small,ST190257,5,2019,196
4,5/13/2019,Dipteran,Small,ST190258,5,2019,23
4,5/13/2019,Dipteran,Small,ST190258,5,2019,45
4,5/13/2019,Dipteran,Small,ST190259,5,2019,22
4,5/13/2019,Dipteran,Small,ST190259,5,2019,29
4,5/13/2019,Dipteran,Small,ST190260,5,2019,45
4,5/13/2019,Dipteran,Small,ST190260,5,2019,24
4,5/13/2019,Terrestrial,Small,ST190256,5,2019,0
4,5/13/2019,Terrestrial,Small,ST190257,5,2019,2
4,5/13/2019,Terrestrial,Small,ST190257,5,2019,3
4,5/13/2019,Terrestrial,Small,ST190258,5,2019,2
4,5/13/2019,Terrestrial,Small,ST190258,5,2019,13
4,5/13/2019,Terrestrial,Small,ST190259,5,2019,1
4,5/13/2019,Terrestrial,Small,ST190260,5,2019,7
4,5/13/2019,Terrestrial,Small,ST190260,5,2019,5
4,5/13/2019,Other,Small,ST190256,5,2019,3
4,5/13/2019,Other,Small,ST190256,5,2019,2
4,5/13/2019,Other,Small,ST190257,5,2019,4
4,5/13/2019,Other,Small,ST190257,5,2019,7
4,5/13/2019,Other,Small,ST190258,5,2019,2
4,5/13/2019,Other,Small,ST190259,5,2019,2
4,5/13/2019,Other,Small,ST190259,5,2019,0
4,5/13/2019,Other,Small,ST190260,5,2019,2
4,5/13/2019,Other,Small,ST190260,5,2019,4
3,5/13/2019,Dipteran,Large,ST190251,5,2019,5
3,5/13/2019,Dipteran,Large,ST190251,5,2019,1
3,5/13/2019,Dipteran,Large,ST190252,5,2019,6
3,5/13/2019,Dipteran,Large,ST190252,5,2019,4
3,5/13/2019,Dipteran,Large,ST190253,5,2019,5
3,5/13/2019,Dipteran,Large,ST190253,5,2019,3
3,5/13/2019,Dipteran,Large,ST190254,5,2019,2
3,5/13/2019,Dipteran,Large,ST190254,5,2019,0
3,5/13/2019,Dipteran,Large,ST190255,5,2019,4
3,5/13/2019,Terrestrial,Large,ST190251,5,2019,0
3,5/13/2019,Terrestrial,Large,ST190252,5,2019,0
3,5/13/2019,Terrestrial,Large,ST190252,5,2019,3
3,5/13/2019,Terrestrial,Large,ST190253,5,2019,1
3,5/13/2019,Terrestrial,Large,ST190254,5,2019,2
3,5/13/2019,Terrestrial,Large,ST190254,5,2019,0
3,5/13/2019,Terrestrial,Large,ST190255,5,2019,0
3,5/13/2019,Caddisfly,Large,ST190251,5,2019,0
3,5/13/2019,Caddisfly,Large,ST190252,5,2019,1
3,5/13/2019,Caddisfly,Large,ST190252,5,2019,0
3,5/13/2019,Caddisfly,Large,ST190253,5,2019,1
3,5/13/2019,Caddisfly,Large,ST190253,5,2019,0
3,5/13/2019,Caddisfly,Large,ST190254,5,2019,0
3,5/13/2019,Caddisfly,Large,ST190255,5,2019,0
3,5/13/2019,Mayfly,Large,ST190251,5,2019,0
3,5/13/2019,Mayfly,Large,ST190252,5,2019,0
3,5/13/2019,Mayfly,Large,ST190253,5,2019,0
3,5/13/2019,Mayfly,Large,ST190254,5,2019,0
3,5/13/2019,Mayfly,Large,ST190255,5,2019,0
3,5/13/2019,Stonefly,Large,ST190251,5,2019,0
3,5/13/2019,Stonefly,Large,ST190252,5,2019,0
3,5/13/2019,Stonefly,Large,ST190253,5,2019,0
3,5/13/2019,Stonefly,Large,ST190254,5,2019,0
3,5/13/2019,Stonefly,Large,ST190255,5,2019,0
3,5/13/2019,Other,Large,ST190251,5,2019,1
3,5/13/2019,Other,Large,ST190251,5,2019,0
3,5/13/2019,Other,Large,ST190252,5,2019,0
3,5/13/2019,Other,Large,ST190253,5,2019,0
3,5/13/2019,Other,Large,ST190254,5,2019,0
3,5/13/2019,Other,Large,ST190255,5,2019,0
3,5/13/2019,Dipteran,Small,ST190251,5,2019,83
3,5/13/2019,Dipteran,Small,ST190251,5,2019,52
3,5/13/2019,Dipteran,Small,ST190252,5,2019,65
3,5/13/2019,Dipteran,Small,ST190252,5,2019,67
3,5/13/2019,Dipteran,Small,ST190253,5,2019,41
3,5/13/2019,Dipteran,Small,ST190253,5,2019,28
3,5/13/2019,Dipteran,Small,ST190254,5,2019,63
3,5/13/2019,Dipteran,Small,ST190254,5,2019,24
3,5/13/2019,Dipteran,Small,ST190255,5,2019,25
3,5/13/2019,Dipteran,Small,ST190255,5,2019,58
3,5/13/2019,Terrestrial,Small,ST190251,5,2019,0
3,5/13/2019,Terrestrial,Small,ST190251,5,2019,1
3,5/13/2019,Terrestrial,Small,ST190252,5,2019,0
3,5/13/2019,Terrestrial,Small,ST190252,5,2019,1
3,5/13/2019,Terrestrial,Small,ST190253,5,2019,1
3,5/13/2019,Terrestrial,Small,ST190253,5,2019,0
3,5/13/2019,Terrestrial,Small,ST190254,5,2019,3
3,5/13/2019,Terrestrial,Small,ST190254,5,2019,0
3,5/13/2019,Terrestrial,Small,ST190255,5,2019,1
3,5/13/2019,Terrestrial,Small,ST190255,5,2019,0
3,5/13/2019,Other,Small,ST190251,5,2019,1
3,5/13/2019,Other,Small,ST190252,5,2019,4
3,5/13/2019,Other,Small,ST190252,5,2019,2
3,5/13/2019,Other,Small,ST190253,5,2019,0
3,5/13/2019,Other,Small,ST190253,5,2019,1
3,5/13/2019,Other,Small,ST190254,5,2019,2
3,5/13/2019,Other,Small,ST190254,5,2019,3
3,5/13/2019,Other,Small,ST190255,5,2019,2
3,5/13/2019,Other,Small,ST190255,5,2019,5
2,5/13/2019,Dipteran,Large,ST190246,5,2019,2
2,5/13/2019,Dipteran,Large,ST190246,5,2019,3
2,5/13/2019,Dipteran,Large,ST190247,5,2019,3
2,5/13/2019,Dipteran,Large,ST190247,5,2019,2
2,5/13/2019,Dipteran,Large,ST190248,5,2019,3
2,5/13/2019,Dipteran,Large,ST190248,5,2019,1
2,5/13/2019,Dipteran,Large,ST190249,5,2019,4
2,5/13/2019,Dipteran,Large,ST190249,5,2019,3
2,5/13/2019,Dipteran,Large,ST190250,5,2019,0
2,5/13/2019,Dipteran,Large,ST190250,5,2019,1
2,5/13/2019,Dipteran,Large,ST190251,5,2019,5
2,5/13/2019,Dipteran,Large,ST190251,5,2019,1
2,5/13/2019,Dipteran,Large,ST190252,5,2019,6
2,5/13/2019,Dipteran,Large,ST190252,5,2019,4
2,5/13/2019,Dipteran,Large,ST190253,5,2019,5
2,5/13/2019,Dipteran,Large,ST190253,5,2019,3
2,5/13/2019,Dipteran,Large,ST190254,5,2019,2
2,5/13/2019,Dipteran,Large,ST190254,5,2019,0
2,5/13/2019,Dipteran,Large,ST190255,5,2019,4
2,5/13/2019,Terrestrial,Large,ST190246,5,2019,0
2,5/13/2019,Terrestrial,Large,ST190247,5,2019,0
2,5/13/2019,Terrestrial,Large,ST190248,5,2019,0
2,5/13/2019,Terrestrial,Large,ST190248,5,2019,1
2,5/13/2019,Terrestrial,Large,ST190249,5,2019,0
2,5/13/2019,Terrestrial,Large,ST190249,5,2019,1
2,5/13/2019,Terrestrial,Large,ST190250,5,2019,0
2,5/13/2019,Terrestrial,Large,ST190251,5,2019,0
2,5/13/2019,Terrestrial,Large,ST190252,5,2019,0
2,5/13/2019,Terrestrial,Large,ST190252,5,2019,3
2,5/13/2019,Terrestrial,Large,ST190253,5,2019,1
2,5/13/2019,Terrestrial,Large,ST190254,5,2019,2
2,5/13/2019,Terrestrial,Large,ST190254,5,2019,0
2,5/13/2019,Terrestrial,Large,ST190255,5,2019,0
2,5/13/2019,Caddisfly,Large,ST190246,5,2019,0
2,5/13/2019,Caddisfly,Large,ST190247,5,2019,0
2,5/13/2019,Caddisfly,Large,ST190248,5,2019,0
2,5/13/2019,Caddisfly,Large,ST190249,5,2019,0
2,5/13/2019,Caddisfly,Large,ST190250,5,2019,0
2,5/13/2019,Caddisfly,Large,ST190251,5,2019,0
2,5/13/2019,Caddisfly,Large,ST190252,5,2019,1
2,5/13/2019,Caddisfly,Large,ST190252,5,2019,0
2,5/13/2019,Caddisfly,Large,ST190253,5,2019,1
2,5/13/2019,Caddisfly,Large,ST190253,5,2019,0
2,5/13/2019,Caddisfly,Large,ST190254,5,2019,0
2,5/13/2019,Caddisfly,Large,ST190255,5,2019,0
2,5/13/2019,Mayfly,Large,ST190246,5,2019,0
2,5/13/2019,Mayfly,Large,ST190247,5,2019,0
2,5/13/2019,Mayfly,Large,ST190248,5,2019,0
2,5/13/2019,Mayfly,Large,ST190249,5,2019,0
2,5/13/2019,Mayfly,Large,ST190250,5,2019,0
2,5/13/2019,Mayfly,Large,ST190251,5,2019,0
2,5/13/2019,Mayfly,Large,ST190252,5,2019,0
2,5/13/2019,Mayfly,Large,ST190253,5,2019,0
2,5/13/2019,Mayfly,Large,ST190254,5,2019,0
2,5/13/2019,Mayfly,Large,ST190255,5,2019,0
2,5/13/2019,Stonefly,Large,ST190246,5,2019,0
2,5/13/2019,Stonefly,Large,ST190246,5,2019,1
2,5/13/2019,Stonefly,Large,ST190247,5,2019,0
2,5/13/2019,Stonefly,Large,ST190248,5,2019,0
2,5/13/2019,Stonefly,Large,ST190249,5,2019,0
2,5/13/2019,Stonefly,Large,ST190250,5,2019,0
2,5/13/2019,Stonefly,Large,ST190251,5,2019,0
2,5/13/2019,Stonefly,Large,ST190252,5,2019,0
2,5/13/2019,Stonefly,Large,ST190253,5,2019,0
2,5/13/2019,Stonefly,Large,ST190254,5,2019,0
2,5/13/2019,Stonefly,Large,ST190255,5,2019,0
2,5/13/2019,Other,Large,ST190246,5,2019,0
2,5/13/2019,Other,Large,ST190247,5,2019,0
2,5/13/2019,Other,Large,ST190248,5,2019,1
2,5/13/2019,Other,Large,ST190248,5,2019,0
2,5/13/2019,Other,Large,ST190249,5,2019,0
2,5/13/2019,Other,Large,ST190250,5,2019,1
2,5/13/2019,Other,Large,ST190250,5,2019,0
2,5/13/2019,Other,Large,ST190251,5,2019,1
2,5/13/2019,Other,Large,ST190251,5,2019,0
2,5/13/2019,Other,Large,ST190252,5,2019,0
2,5/13/2019,Other,Large,ST190253,5,2019,0
2,5/13/2019,Other,Large,ST190254,5,2019,0
2,5/13/2019,Other,Large,ST190255,5,2019,0
2,5/13/2019,Dipteran,Small,ST190246,5,2019,74
2,5/13/2019,Dipteran,Small,ST190246,5,2019,31
2,5/13/2019,Dipteran,Small,ST190247,5,2019,53
2,5/13/2019,Dipteran,Small,ST190247,5,2019,12
2,5/13/2019,Dipteran,Small,ST190248,5,2019,40
2,5/13/2019,Dipteran,Small,ST190248,5,2019,26
2,5/13/2019,Dipteran,Small,ST190249,5,2019,47
2,5/13/2019,Dipteran,Small,ST190249,5,2019,56
2,5/13/2019,Dipteran,Small,ST190250,5,2019,20
2,5/13/2019,Dipteran,Small,ST190250,5,2019,66
2,5/13/2019,Dipteran,Small,ST190251,5,2019,83
2,5/13/2019,Dipteran,Small,ST190251,5,2019,52
2,5/13/2019,Dipteran,Small,ST190252,5,2019,65
2,5/13/2019,Dipteran,Small,ST190252,5,2019,67
2,5/13/2019,Dipteran,Small,ST190253,5,2019,41
2,5/13/2019,Dipteran,Small,ST190253,5,2019,28
2,5/13/2019,Dipteran,Small,ST190254,5,2019,63
2,5/13/2019,Dipteran,Small,ST190254,5,2019,24
2,5/13/2019,Dipteran,Small,ST190255,5,2019,25
2,5/13/2019,Dipteran,Small,ST190255,5,2019,58
2,5/13/2019,Terrestrial,Small,ST190246,5,2019,0
2,5/13/2019,Terrestrial,Small,ST190247,5,2019,0
2,5/13/2019,Terrestrial,Small,ST190248,5,2019,1
2,5/13/2019,Terrestrial,Small,ST190248,5,2019,0
2,5/13/2019,Terrestrial,Small,ST190249,5,2019,0
2,5/13/2019,Terrestrial,Small,ST190250,5,2019,0
2,5/13/2019,Terrestrial,Small,ST190251,5,2019,0
2,5/13/2019,Terrestrial,Small,ST190251,5,2019,1
2,5/13/2019,Terrestrial,Small,ST190252,5,2019,0
2,5/13/2019,Terrestrial,Small,ST190252,5,2019,1
2,5/13/2019,Terrestrial,Small,ST190253,5,2019,1
2,5/13/2019,Terrestrial,Small,ST190253,5,2019,0
2,5/13/2019,Terrestrial,Small,ST190254,5,2019,3
2,5/13/2019,Terrestrial,Small,ST190254,5,2019,0
2,5/13/2019,Terrestrial,Small,ST190255,5,2019,1
2,5/13/2019,Terrestrial,Small,ST190255,5,2019,0
2,5/13/2019,Other,Small,ST190246,5,2019,1
2,5/13/2019,Other,Small,ST190246,5,2019,2
2,5/13/2019,Other,Small,ST190247,5,2019,4
2,5/13/2019,Other,Small,ST190247,5,2019,2
2,5/13/2019,Other,Small,ST190248,5,2019,2
2,5/13/2019,Other,Small,ST190249,5,2019,0
2,5/13/2019,Other,Small,ST190249,5,2019,1
2,5/13/2019,Other,Small,ST190250,5,2019,2
2,5/13/2019,Other,Small,ST190250,5,2019,3
2,5/13/2019,Other,Small,ST190251,5,2019,1
2,5/13/2019,Other,Small,ST190252,5,2019,4
2,5/13/2019,Other,Small,ST190252,5,2019,2
2,5/13/2019,Other,Small,ST190253,5,2019,0
2,5/13/2019,Other,Small,ST190253,5,2019,1
2,5/13/2019,Other,Small,ST190254,5,2019,2
2,5/13/2019,Other,Small,ST190254,5,2019,3
2,5/13/2019,Other,Small,ST190255,5,2019,2
2,5/13/2019,Other,Small,ST190255,5,2019,5
2,5/13/2019,Caddisfly,Small,ST190246,5,2019,0
2,5/13/2019,Caddisfly,Small,ST190247,5,2019,0
2,5/13/2019,Caddisfly,Small,ST190248,5,2019,0
2,5/13/2019,Caddisfly,Small,ST190249,5,2019,0
2,5/13/2019,Caddisfly,Small,ST190250,5,2019,0
2,5/13/2019,Caddisfly,Small,ST190251,5,2019,0
2,5/13/2019,Caddisfly,Small,ST190252,5,2019,0
2,5/13/2019,Caddisfly,Small,ST190253,5,2019,0
2,5/13/2019,Caddisfly,Small,ST190254,5,2019,0
2,5/13/2019,Caddisfly,Small,ST190255,5,2019,0
1,5/13/2019,Dipteran,Large,ST190241,5,2019,0
1,5/13/2019,Dipteran,Large,ST190242,5,2019,0
1,5/13/2019,Dipteran,Large,ST190242,5,2019,10
1,5/13/2019,Dipteran,Large,ST190243,5,2019,0
1,5/13/2019,Dipteran,Large,ST190244,5,2019,1
1,5/13/2019,Dipteran,Large,ST190244,5,2019,3
1,5/13/2019,Dipteran,Large,ST190245,5,2019,4
1,5/13/2019,Dipteran,Large,ST190245,5,2019,8
1,5/13/2019,Terrestrial,Large,ST190241,5,2019,0
1,5/13/2019,Terrestrial,Large,ST190242,5,2019,0
1,5/13/2019,Terrestrial,Large,ST190243,5,2019,1
1,5/13/2019,Terrestrial,Large,ST190243,5,2019,0
1,5/13/2019,Terrestrial,Large,ST190244,5,2019,0
1,5/13/2019,Terrestrial,Large,ST190245,5,2019,1
1,5/13/2019,Terrestrial,Large,ST190245,5,2019,0
1,5/13/2019,Caddisfly,Large,ST190241,5,2019,0
1,5/13/2019,Caddisfly,Large,ST190242,5,2019,0
1,5/13/2019,Caddisfly,Large,ST190243,5,2019,0
1,5/13/2019,Caddisfly,Large,ST190244,5,2019,0
1,5/13/2019,Caddisfly,Large,ST190245,5,2019,0
1,5/13/2019,Mayfly,Large,ST190241,5,2019,0
1,5/13/2019,Mayfly,Large,ST190242,5,2019,0
1,5/13/2019,Mayfly,Large,ST190243,5,2019,0
1,5/13/2019,Mayfly,Large,ST190244,5,2019,0
1,5/13/2019,Mayfly,Large,ST190245,5,2019,0
1,5/13/2019,Stonefly,Large,ST190241,5,2019,0
1,5/13/2019,Stonefly,Large,ST190242,5,2019,0
1,5/13/2019,Stonefly,Large,ST190243,5,2019,0
1,5/13/2019,Stonefly,Large,ST190244,5,2019,0
1,5/13/2019,Stonefly,Large,ST190245,5,2019,1
1,5/13/2019,Stonefly,Large,ST190245,5,2019,0
1,5/13/2019,Other,Large,ST190241,5,2019,0
1,5/13/2019,Other,Large,ST190242,5,2019,0
1,5/13/2019,Other,Large,ST190242,5,2019,1
1,5/13/2019,Other,Large,ST190243,5,2019,1
1,5/13/2019,Other,Large,ST190243,5,2019,2
1,5/13/2019,Other,Large,ST190244,5,2019,1
1,5/13/2019,Other,Large,ST190244,5,2019,2
1,5/13/2019,Other,Large,ST190245,5,2019,1
1,5/13/2019,Other,Large,ST190245,5,2019,0
1,5/13/2019,Dipteran,Small,ST190241,5,2019,23
1,5/13/2019,Dipteran,Small,ST190241,5,2019,38
1,5/13/2019,Dipteran,Small,ST190242,5,2019,94
1,5/13/2019,Dipteran,Small,ST190242,5,2019,159
1,5/13/2019,Dipteran,Small,ST190243,5,2019,55
1,5/13/2019,Dipteran,Small,ST190243,5,2019,67
1,5/13/2019,Dipteran,Small,ST190244,5,2019,47
1,5/13/2019,Dipteran,Small,ST190244,5,2019,32
1,5/13/2019,Dipteran,Small,ST190245,5,2019,94
1,5/13/2019,Dipteran,Small,ST190245,5,2019,59
1,5/13/2019,Terrestrial,Small,ST190241,5,2019,0
1,5/13/2019,Terrestrial,Small,ST190242,5,2019,0
1,5/13/2019,Terrestrial,Small,ST190243,5,2019,0
1,5/13/2019,Terrestrial,Small,ST190244,5,2019,0
1,5/13/2019,Terrestrial,Small,ST190245,5,2019,0
1,5/13/2019,Other,Small,ST190241,5,2019,0
1,5/13/2019,Other,Small,ST190241,5,2019,2
1,5/13/2019,Other,Small,ST190242,5,2019,4
1,5/13/2019,Other,Small,ST190243,5,2019,1
1,5/13/2019,Other,Small,ST190244,5,2019,2
1,5/13/2019,Other,Small,ST190245,5,2019,1
1,5/13/2019,Other,Small,ST190245,5,2019,2
1,5/13/2019,Caddisfly,Small,ST190241,5,2019,0
1,5/13/2019,Caddisfly,Small,ST190242,5,2019,0
1,5/13/2019,Caddisfly,Small,ST190243,5,2019,0
1,5/13/2019,Caddisfly,Small,ST190244,5,2019,0
1,5/13/2019,Caddisfly,Small,ST190245,5,2019,0
HBK,5/20/2019,Dipteran,Large,ST190316,5,2019,0
HBK,5/20/2019,Dipteran,Large,ST190317,5,2019,2
HBK,5/20/2019,Dipteran,Large,ST190317,5,2019,3
HBK,5/20/2019,Dipteran,Large,ST190318,5,2019,3
HBK,5/20/2019,Dipteran,Large,ST190318,5,2019,2
HBK,5/20/2019,Dipteran,Large,ST190319,5,2019,0
HBK,5/20/2019,Dipteran,Large,ST190319,5,2019,3
HBK,5/20/2019,Dipteran,Large,ST190320,5,2019,0
HBK,5/20/2019,Dipteran,Large,ST190320,5,2019,2
HBK,5/20/2019,Terrestrial,Large,ST190316,5,2019,0
