"Watershed","date","invert","size","count_zero","month","year"
"HBK",2018-08-13,"Other","Large",NA,8,2018
"HBK",2018-08-13,"Other","Large",NA,8,2018
"HBK",2018-08-13,"Other","Large",NA,8,2018
"HBK",2018-08-13,"Other","Large",NA,8,2018
"HBK",2018-08-13,"Other","Large",2,8,2018
"HBK",2018-08-13,"Other","Large",1,8,2018
"HBK",2018-08-13,"Other","Large",NA,8,2018
"HBK",2018-08-13,"Other","Large",NA,8,2018
"HBK",2018-08-13,"Other","Large",NA,8,2018
"HBK",2018-08-06,"Other","Large",NA,8,2018
"HBK",2018-08-06,"Other","Large",NA,8,2018
"HBK",2018-08-06,"Other","Large",NA,8,2018
"HBK",2018-08-06,"Other","Large",NA,8,2018
"HBK",2018-08-06,"Other","Large",1,8,2018
"HBK",2018-08-06,"Other","Large",NA,8,2018
"HBK",2018-08-06,"Other","Large",NA,8,2018
"HBK",2018-08-06,"Other","Large",NA,8,2018
"HBK",2018-08-06,"Other","Large",NA,8,2018
"HBK",2018-08-06,"Other","Large",NA,8,2018
"HBK",2018-07-30,"Other","Large",NA,7,2018
"HBK",2018-07-30,"Other","Large",NA,7,2018
"HBK",2018-07-30,"Other","Large",NA,7,2018
"HBK",2018-07-30,"Other","Large",NA,7,2018
"HBK",2018-07-30,"Other","Large",NA,7,2018
"HBK",2018-07-30,"Other","Large",NA,7,2018
"HBK",2018-07-30,"Other","Large",NA,7,2018
"HBK",2018-07-30,"Other","Large",NA,7,2018
"HBK",2018-07-30,"Other","Large",NA,7,2018
"HBK",2018-07-30,"Other","Large",NA,7,2018
"HBK",2018-07-23,"Other","Large",NA,7,2018
"HBK",2018-07-23,"Other","Large",1,7,2018
"HBK",2018-07-23,"Other","Large",2,7,2018
"HBK",2018-07-23,"Other","Large",NA,7,2018
"HBK",2018-07-23,"Other","Large",NA,7,2018
"HBK",2018-07-23,"Other","Large",NA,7,2018
"HBK",2018-07-23,"Other","Large",NA,7,2018
"HBK",2018-07-23,"Other","Large",NA,7,2018
"HBK",2018-07-23,"Other","Large",1,7,2018
"HBK",2018-07-23,"Other","Large",NA,7,2018
"HBK",2018-07-16,"Other","Large",4,7,2018
"HBK",2018-07-16,"Other","Large",4,7,2018
"HBK",2018-07-16,"Other","Large",3,7,2018
"HBK",2018-07-16,"Other","Large",1,7,2018
"HBK",2018-07-16,"Other","Large",NA,7,2018
"HBK",2018-07-16,"Other","Large",NA,7,2018
"HBK",2018-07-16,"Other","Large",1,7,2018
"HBK",2018-07-16,"Other","Large",2,7,2018
"HBK",2018-07-16,"Other","Large",NA,7,2018
"HBK",2018-07-16,"Other","Large",1,7,2018
"HBK",2018-07-09,"Other","Large",NA,7,2018
"HBK",2018-07-09,"Other","Large",NA,7,2018
"HBK",2018-07-09,"Other","Large",NA,7,2018
"HBK",2018-07-09,"Other","Large",NA,7,2018
"HBK",2018-07-09,"Other","Large",NA,7,2018
"HBK",2018-07-09,"Other","Large",NA,7,2018
"HBK",2018-07-09,"Other","Large",1,7,2018
"HBK",2018-07-09,"Other","Large",NA,7,2018
"HBK",2018-07-09,"Other","Large",NA,7,2018
"HBK",2018-07-09,"Other","Large",3,7,2018
"1",2019-12-03,"Dipteran","Small",0,12,2019
"1",2019-12-03,"Dipteran","Small",0,12,2019
"1",2019-11-25,"Dipteran","Small",2,11,2019
"1",2019-11-25,"Dipteran","Small",3,11,2019
"1",2019-11-18,"Dipteran","Small",2,11,2019
"1",2019-11-18,"Dipteran","Small",0,11,2019
"1",2019-11-11,"Dipteran","Small",7,11,2019
"1",2019-11-11,"Dipteran","Small",3,11,2019
"1",2019-11-11,"Dipteran","Small",7,11,2019
"1",2019-11-11,"Dipteran","Small",5,11,2019
"1",2019-11-11,"Dipteran","Small",10,11,2019
"1",2019-11-11,"Dipteran","Small",6,11,2019
"1",2019-11-11,"Dipteran","Small",6,11,2019
"1",2019-11-11,"Dipteran","Small",1,11,2019
"1",2019-11-11,"Dipteran","Small",4,11,2019
"1",2019-11-11,"Dipteran","Small",7,11,2019
"1",2019-11-04,"Dipteran","Small",40,11,2019
"1",2019-11-04,"Dipteran","Small",12,11,2019
"1",2019-11-04,"Dipteran","Small",16,11,2019
"1",2019-11-04,"Dipteran","Small",23,11,2019
"1",2019-11-04,"Dipteran","Small",21,11,2019
"1",2019-11-04,"Dipteran","Small",12,11,2019
"1",2019-11-04,"Dipteran","Small",29,11,2019
"1",2019-11-04,"Dipteran","Small",13,11,2019
"1",2019-11-04,"Dipteran","Small",5,11,2019
"1",2019-11-04,"Dipteran","Small",11,11,2019
"1",2019-10-28,"Dipteran","Small",28,10,2019
"1",2019-10-28,"Dipteran","Small",10,10,2019
"1",2019-10-28,"Dipteran","Small",30,10,2019
"1",2019-10-28,"Dipteran","Small",24,10,2019
"1",2019-10-28,"Dipteran","Small",37,10,2019
"1",2019-10-28,"Dipteran","Small",46,10,2019
"1",2019-10-28,"Dipteran","Small",31,10,2019
"1",2019-10-28,"Dipteran","Small",27,10,2019
"1",2019-10-28,"Dipteran","Small",14,10,2019
"1",2019-10-28,"Dipteran","Small",30,10,2019
"1",2019-10-21,"Dipteran","Small",25,10,2019
"1",2019-10-21,"Dipteran","Small",7,10,2019
"1",2019-10-21,"Dipteran","Small",7,10,2019
"1",2019-10-21,"Dipteran","Small",7,10,2019
"1",2019-10-21,"Dipteran","Small",8,10,2019
"1",2019-10-21,"Dipteran","Small",30,10,2019
"1",2019-10-21,"Dipteran","Small",11,10,2019
"1",2019-10-21,"Dipteran","Small",8,10,2019
"1",2019-10-21,"Dipteran","Small",5,10,2019
"1",2019-10-21,"Dipteran","Small",15,10,2019
"1",2019-10-15,"Dipteran","Small",11,10,2019
"1",2019-10-15,"Dipteran","Small",6,10,2019
"1",2019-10-15,"Dipteran","Small",14,10,2019
"1",2019-10-15,"Dipteran","Small",17,10,2019
"1",2019-10-15,"Dipteran","Small",9,10,2019
"1",2019-10-15,"Dipteran","Small",13,10,2019
"1",2019-10-15,"Dipteran","Small",9,10,2019
"1",2019-10-15,"Dipteran","Small",10,10,2019
"1",2019-10-15,"Dipteran","Small",12,10,2019
"1",2019-10-15,"Dipteran","Small",6,10,2019
"1",2019-10-07,"Dipteran","Small",13,10,2019
"1",2019-10-07,"Dipteran","Small",1,10,2019
"1",2019-10-07,"Dipteran","Small",6,10,2019
"1",2019-10-07,"Dipteran","Small",13,10,2019
"1",2019-10-07,"Dipteran","Small",3,10,2019
"1",2019-10-07,"Dipteran","Small",4,10,2019
"1",2019-10-07,"Dipteran","Small",12,10,2019
"1",2019-10-07,"Dipteran","Small",8,10,2019
"1",2019-10-07,"Dipteran","Small",9,10,2019
"1",2019-10-07,"Dipteran","Small",11,10,2019
"1",2019-09-30,"Dipteran","Small",7,9,2019
"1",2019-09-30,"Dipteran","Small",6,9,2019
"1",2019-09-30,"Dipteran","Small",3,9,2019
"1",2019-09-30,"Dipteran","Small",3,9,2019
"1",2019-09-30,"Dipteran","Small",7,9,2019
"1",2019-09-30,"Dipteran","Small",7,9,2019
"1",2019-09-30,"Dipteran","Small",4,9,2019
"1",2019-09-30,"Dipteran","Small",3,9,2019
"1",2019-09-30,"Dipteran","Small",3,9,2019
"1",2019-09-30,"Dipteran","Small",12,9,2019
"1",2019-09-23,"Dipteran","Small",6,9,2019
"1",2019-09-23,"Dipteran","Small",5,9,2019
"1",2019-09-23,"Dipteran","Small",4,9,2019
"1",2019-09-23,"Dipteran","Small",9,9,2019
"1",2019-09-23,"Dipteran","Small",7,9,2019
"1",2019-09-23,"Dipteran","Small",7,9,2019
"1",2019-09-23,"Dipteran","Small",4,9,2019
"1",2019-09-23,"Dipteran","Small",8,9,2019
"1",2019-09-23,"Dipteran","Small",7,9,2019
"1",2019-09-23,"Dipteran","Small",7,9,2019
"1",2019-09-16,"Dipteran","Small",6,9,2019
"1",2019-09-16,"Dipteran","Small",2,9,2019
"1",2019-09-16,"Dipteran","Small",7,9,2019
"1",2019-09-16,"Dipteran","Small",9,9,2019
"1",2019-09-16,"Dipteran","Small",4,9,2019
"1",2019-09-16,"Dipteran","Small",5,9,2019
"1",2019-09-16,"Dipteran","Small",8,9,2019
"1",2019-09-16,"Dipteran","Small",6,9,2019
"1",2019-09-16,"Dipteran","Small",11,9,2019
"1",2019-09-16,"Dipteran","Small",6,9,2019
"1",2019-09-09,"Dipteran","Small",5,9,2019
"1",2019-09-09,"Dipteran","Small",8,9,2019
"1",2019-09-09,"Dipteran","Small",3,9,2019
"1",2019-09-09,"Dipteran","Small",4,9,2019
"1",2019-09-09,"Dipteran","Small",10,9,2019
"1",2019-09-09,"Dipteran","Small",6,9,2019
"1",2019-09-09,"Dipteran","Small",17,9,2019
"1",2019-09-09,"Dipteran","Small",4,9,2019
"1",2019-09-09,"Dipteran","Small",6,9,2019
"1",2019-09-09,"Dipteran","Small",12,9,2019
"1",2019-09-03,"Dipteran","Small",10,9,2019
"1",2019-09-03,"Dipteran","Small",8,9,2019
"1",2019-09-03,"Dipteran","Small",8,9,2019
"1",2019-09-03,"Dipteran","Small",4,9,2019
"1",2019-09-03,"Dipteran","Small",16,9,2019
"1",2019-09-03,"Dipteran","Small",6,9,2019
"1",2019-09-03,"Dipteran","Small",5,9,2019
"1",2019-09-03,"Dipteran","Small",7,9,2019
"1",2019-09-03,"Dipteran","Small",10,9,2019
"1",2019-09-03,"Dipteran","Small",9,9,2019
"1",2019-08-26,"Dipteran","Small",4,8,2019
"1",2019-08-26,"Dipteran","Small",2,8,2019
"1",2019-08-26,"Dipteran","Small",5,8,2019
"1",2019-08-26,"Dipteran","Small",7,8,2019
"1",2019-08-26,"Dipteran","Small",7,8,2019
"1",2019-08-26,"Dipteran","Small",5,8,2019
"1",2019-08-26,"Dipteran","Small",5,8,2019
"1",2019-08-26,"Dipteran","Small",4,8,2019
"1",2019-08-26,"Dipteran","Small",7,8,2019
"1",2019-08-26,"Dipteran","Small",11,8,2019
"1",2019-08-19,"Dipteran","Small",11,8,2019
"1",2019-08-19,"Dipteran","Small",10,8,2019
"1",2019-08-19,"Dipteran","Small",8,8,2019
"1",2019-08-19,"Dipteran","Small",6,8,2019
"1",2019-08-19,"Dipteran","Small",9,8,2019
"1",2019-08-19,"Dipteran","Small",6,8,2019
"1",2019-08-19,"Dipteran","Small",6,8,2019
"1",2019-08-19,"Dipteran","Small",3,8,2019
"1",2019-08-19,"Dipteran","Small",10,8,2019
"1",2019-08-19,"Dipteran","Small",12,8,2019
"1",2019-08-12,"Dipteran","Small",14,8,2019
"1",2019-08-12,"Dipteran","Small",5,8,2019
"1",2019-08-12,"Dipteran","Small",8,8,2019
"1",2019-08-12,"Dipteran","Small",15,8,2019
"1",2019-08-12,"Dipteran","Small",5,8,2019
"1",2019-08-12,"Dipteran","Small",8,8,2019
"1",2019-08-12,"Dipteran","Small",5,8,2019
"1",2019-08-12,"Dipteran","Small",9,8,2019
"1",2019-08-12,"Dipteran","Small",14,8,2019
"1",2019-08-12,"Dipteran","Small",10,8,2019
"1",2019-08-05,"Dipteran","Small",11,8,2019
"1",2019-08-05,"Dipteran","Small",14,8,2019
"1",2019-08-05,"Dipteran","Small",7,8,2019
"1",2019-08-05,"Dipteran","Small",7,8,2019
"1",2019-08-05,"Dipteran","Small",9,8,2019
"1",2019-08-05,"Dipteran","Small",7,8,2019
"1",2019-08-05,"Dipteran","Small",9,8,2019
"1",2019-08-05,"Dipteran","Small",9,8,2019
"1",2019-08-05,"Dipteran","Small",8,8,2019
"1",2019-08-05,"Dipteran","Small",4,8,2019
"1",2019-07-29,"Dipteran","Small",6,7,2019
"1",2019-07-29,"Dipteran","Small",12,7,2019
"1",2019-07-29,"Dipteran","Small",8,7,2019
"1",2019-07-29,"Dipteran","Small",10,7,2019
"1",2019-07-29,"Dipteran","Small",8,7,2019
"1",2019-07-29,"Dipteran","Small",19,7,2019
"1",2019-07-29,"Dipteran","Small",10,7,2019
"1",2019-07-29,"Dipteran","Small",11,7,2019
"1",2019-07-29,"Dipteran","Small",10,7,2019
"1",2019-07-29,"Dipteran","Small",13,7,2019
"1",2019-07-22,"Dipteran","Small",8,7,2019
"1",2019-07-22,"Dipteran","Small",12,7,2019
"1",2019-07-22,"Dipteran","Small",13,7,2019
"1",2019-07-22,"Dipteran","Small",9,7,2019
"1",2019-07-22,"Dipteran","Small",11,7,2019
"1",2019-07-22,"Dipteran","Small",17,7,2019
"1",2019-07-22,"Dipteran","Small",9,7,2019
"1",2019-07-22,"Dipteran","Small",7,7,2019
"1",2019-07-22,"Dipteran","Small",16,7,2019
"1",2019-07-22,"Dipteran","Small",10,7,2019
"1",2019-07-15,"Dipteran","Small",22,7,2019
"1",2019-07-15,"Dipteran","Small",12,7,2019
"1",2019-07-15,"Dipteran","Small",29,7,2019
"1",2019-07-15,"Dipteran","Small",15,7,2019
"1",2019-07-15,"Dipteran","Small",13,7,2019
"1",2019-07-15,"Dipteran","Small",9,7,2019
"1",2019-07-15,"Dipteran","Small",18,7,2019
"1",2019-07-15,"Dipteran","Small",23,7,2019
"1",2019-07-15,"Dipteran","Small",15,7,2019
"1",2019-07-15,"Dipteran","Small",13,7,2019
"1",2019-07-08,"Dipteran","Small",35,7,2019
"1",2019-07-08,"Dipteran","Small",38,7,2019
"1",2019-07-08,"Dipteran","Small",22,7,2019
"1",2019-07-08,"Dipteran","Small",22,7,2019
"1",2019-07-08,"Dipteran","Small",20,7,2019
"1",2019-07-08,"Dipteran","Small",45,7,2019
"1",2019-07-08,"Dipteran","Small",18,7,2019
"1",2019-07-08,"Dipteran","Small",19,7,2019
"1",2019-07-08,"Dipteran","Small",30,7,2019
"1",2019-07-08,"Dipteran","Small",26,7,2019
"1",2019-07-01,"Dipteran","Small",17,7,2019
"1",2019-07-01,"Dipteran","Small",26,7,2019
"1",2019-07-01,"Dipteran","Small",25,7,2019
"1",2019-07-01,"Dipteran","Small",47,7,2019
"1",2019-07-01,"Dipteran","Small",35,7,2019
"1",2019-07-01,"Dipteran","Small",31,7,2019
"1",2019-07-01,"Dipteran","Small",22,7,2019
"1",2019-07-01,"Dipteran","Small",40,7,2019
"1",2019-07-01,"Dipteran","Small",28,7,2019
"1",2019-07-01,"Dipteran","Small",56,7,2019
"1",2019-06-24,"Dipteran","Small",25,6,2019
"1",2019-06-24,"Dipteran","Small",17,6,2019
"1",2019-06-24,"Dipteran","Small",47,6,2019
"1",2019-06-24,"Dipteran","Small",27,6,2019
"1",2019-06-24,"Dipteran","Small",57,6,2019
"1",2019-06-24,"Dipteran","Small",27,6,2019
"1",2019-06-24,"Dipteran","Small",33,6,2019
"1",2019-06-24,"Dipteran","Small",17,6,2019
"1",2019-06-24,"Dipteran","Small",56,6,2019
"1",2019-06-24,"Dipteran","Small",44,6,2019
"1",2019-06-17,"Dipteran","Small",21,6,2019
"1",2019-06-17,"Dipteran","Small",20,6,2019
"1",2019-06-17,"Dipteran","Small",0,6,2019
"1",2019-06-17,"Dipteran","Small",0,6,2019
"1",2019-06-17,"Dipteran","Small",19,6,2019
"1",2019-06-17,"Dipteran","Small",23,6,2019
"1",2019-06-17,"Dipteran","Small",25,6,2019
"1",2019-06-17,"Dipteran","Small",18,6,2019
"1",2019-06-17,"Dipteran","Small",28,6,2019
"1",2019-06-17,"Dipteran","Small",19,6,2019
"1",2019-06-10,"Dipteran","Small",80,6,2019
"1",2019-06-10,"Dipteran","Small",46,6,2019
"1",2019-06-10,"Dipteran","Small",53,6,2019
"1",2019-06-10,"Dipteran","Small",35,6,2019
"1",2019-06-10,"Dipteran","Small",52,6,2019
"1",2019-06-10,"Dipteran","Small",40,6,2019
"1",2019-06-10,"Dipteran","Small",46,6,2019
"1",2019-06-10,"Dipteran","Small",63,6,2019
"1",2019-06-10,"Dipteran","Small",92,6,2019
"1",2019-06-10,"Dipteran","Small",89,6,2019
"1",2019-06-02,"Dipteran","Small",34,6,2019
"1",2019-06-02,"Dipteran","Small",38,6,2019
"1",2019-06-02,"Dipteran","Small",33,6,2019
"1",2019-06-02,"Dipteran","Small",41,6,2019
"1",2019-06-02,"Dipteran","Small",27,6,2019
"1",2019-06-02,"Dipteran","Small",24,6,2019
"1",2019-06-02,"Dipteran","Small",52,6,2019
"1",2019-06-02,"Dipteran","Small",31,6,2019
"1",2019-06-02,"Dipteran","Small",26,6,2019
"1",2019-06-02,"Dipteran","Small",39,6,2019
"1",2019-05-28,"Dipteran","Small",27,5,2019
"1",2019-05-28,"Dipteran","Small",142,5,2019
"1",2019-05-28,"Dipteran","Small",174,5,2019
"1",2019-05-28,"Dipteran","Small",165,5,2019
"1",2019-05-28,"Dipteran","Small",211,5,2019
"1",2019-05-28,"Dipteran","Small",219,5,2019
"1",2019-05-28,"Dipteran","Small",268,5,2019
"1",2019-05-28,"Dipteran","Small",66,5,2019
"1",2019-05-28,"Dipteran","Small",280,5,2019
"1",2019-05-28,"Dipteran","Small",145,5,2019
"1",2019-05-20,"Dipteran","Small",108,5,2019
"1",2019-05-20,"Dipteran","Small",78,5,2019
"1",2019-05-20,"Dipteran","Small",0,5,2019
"1",2019-05-20,"Dipteran","Small",0,5,2019
"1",2019-05-20,"Dipteran","Small",67,5,2019
"1",2019-05-20,"Dipteran","Small",100,5,2019
"1",2019-05-20,"Dipteran","Small",156,5,2019
"1",2019-05-20,"Dipteran","Small",188,5,2019
"1",2019-05-20,"Dipteran","Small",169,5,2019
"1",2019-05-20,"Dipteran","Small",78,5,2019
"1",2019-05-13,"Dipteran","Small",23,5,2019
"1",2019-05-13,"Dipteran","Small",38,5,2019
"1",2019-05-13,"Dipteran","Small",94,5,2019
"1",2019-05-13,"Dipteran","Small",159,5,2019
"1",2019-05-13,"Dipteran","Small",55,5,2019
"1",2019-05-13,"Dipteran","Small",67,5,2019
"1",2019-05-13,"Dipteran","Small",47,5,2019
"1",2019-05-13,"Dipteran","Small",32,5,2019
"1",2019-05-13,"Dipteran","Small",94,5,2019
"1",2019-05-13,"Dipteran","Small",59,5,2019
"1",2019-05-06,"Dipteran","Small",12,5,2019
"1",2019-05-06,"Dipteran","Small",10,5,2019
"1",2019-05-06,"Dipteran","Small",8,5,2019
"1",2019-05-06,"Dipteran","Small",16,5,2019
"1",2019-05-06,"Dipteran","Small",25,5,2019
"1",2019-05-06,"Dipteran","Small",33,5,2019
"1",2019-05-06,"Dipteran","Small",11,5,2019
"1",2019-05-06,"Dipteran","Small",6,5,2019
"1",2019-05-06,"Dipteran","Small",14,5,2019
"1",2019-05-06,"Dipteran","Small",15,5,2019
"1",2019-04-29,"Dipteran","Small",4,4,2019
"1",2019-04-29,"Dipteran","Small",2,4,2019
"1",2019-04-29,"Dipteran","Small",6,4,2019
"1",2019-04-29,"Dipteran","Small",11,4,2019
"1",2019-04-29,"Dipteran","Small",7,4,2019
"1",2019-04-29,"Dipteran","Small",7,4,2019
"1",2019-04-29,"Dipteran","Small",6,4,2019
"1",2019-04-29,"Dipteran","Small",3,4,2019
"1",2019-04-29,"Dipteran","Small",2,4,2019
"1",2019-04-29,"Dipteran","Small",0,4,2019
"1",2019-04-22,"Dipteran","Small",0,4,2019
"1",2019-04-22,"Dipteran","Small",1,4,2019
"1",2019-04-15,"Dipteran","Small",0,4,2019
"1",2019-04-15,"Dipteran","Small",0,4,2019
"1",2019-04-08,"Dipteran","Small",1,4,2019
"1",2019-04-08,"Dipteran","Small",0,4,2019
"1",2019-04-01,"Dipteran","Small",1,4,2019
"1",2019-04-01,"Dipteran","Small",1,4,2019
"1",2020-10-22,"Dipteran","Small",0,10,2020
"1",2020-10-22,"Dipteran","Small",0,10,2020
"1",2020-10-22,"Dipteran","Small",6,10,2020
"1",2020-10-22,"Dipteran","Small",6,10,2020
"1",2020-10-22,"Dipteran","Small",0,10,2020
"1",2020-10-22,"Dipteran","Small",5,10,2020
"1",2020-10-22,"Dipteran","Small",0,10,2020
"1",2020-10-22,"Dipteran","Small",5,10,2020
"1",2020-10-22,"Dipteran","Small",0,10,2020
"1",2020-10-22,"Dipteran","Small",0,10,2020
"1",2018-10-15,"Dipteran","Small",0,10,2018
"1",2018-10-15,"Dipteran","Small",0,10,2018
"1",2018-10-15,"Dipteran","Small",7,10,2018
"1",2018-10-15,"Dipteran","Small",0,10,2018
"1",2018-10-15,"Dipteran","Small",0,10,2018
"1",2018-10-15,"Dipteran","Small",4,10,2018
"1",2018-10-15,"Dipteran","Small",0,10,2018
"1",2018-10-15,"Dipteran","Small",8,10,2018
"1",2018-10-15,"Dipteran","Small",6,10,2018
"1",2018-10-15,"Dipteran","Small",0,10,2018
"1",2018-10-08,"Dipteran","Small",0,10,2018
"1",2020-10-08,"Dipteran","Small",0,10,2020
"1",2020-10-08,"Dipteran","Small",0,10,2020
"1",2020-10-08,"Dipteran","Small",3,10,2020
"1",2020-10-08,"Dipteran","Small",6,10,2020
"1",2020-10-08,"Dipteran","Small",0,10,2020
"1",2020-10-08,"Dipteran","Small",0,10,2020
"1",2020-10-08,"Dipteran","Small",8,10,2020
"1",2020-10-08,"Dipteran","Small",2,10,2020
"1",2020-10-08,"Dipteran","Small",0,10,2020
"1",2018-10-01,"Dipteran","Small",0,10,2018
"1",2018-10-01,"Dipteran","Small",0,10,2018
"1",2018-10-01,"Dipteran","Small",6,10,2018
"1",2018-10-01,"Dipteran","Small",0,10,2018
"1",2018-10-01,"Dipteran","Small",5,10,2018
"1",2018-10-01,"Dipteran","Small",0,10,2018
"1",2018-10-01,"Dipteran","Small",3,10,2018
"1",2018-10-01,"Dipteran","Small",0,10,2018
"1",2018-10-01,"Dipteran","Small",8,10,2018
"1",2018-10-01,"Dipteran","Small",0,10,2018
"1",2018-09-24,"Dipteran","Small",5,9,2018
"1",2018-09-24,"Dipteran","Small",7,9,2018
"1",2018-09-24,"Dipteran","Small",7,9,2018
"1",2018-09-24,"Dipteran","Small",0,9,2018
"1",2018-09-24,"Dipteran","Small",0,9,2018
"1",2018-09-24,"Dipteran","Small",0,9,2018
"1",2018-09-24,"Dipteran","Small",0,9,2018
"1",2018-09-24,"Dipteran","Small",0,9,2018
"1",2018-09-24,"Dipteran","Small",0,9,2018
"1",2018-09-24,"Dipteran","Small",0,9,2018
"1",2018-09-17,"Dipteran","Small",2,9,2018
"1",2018-09-17,"Dipteran","Small",0,9,2018
"1",2018-09-17,"Dipteran","Small",0,9,2018
"1",2018-09-17,"Dipteran","Small",0,9,2018
"1",2018-09-17,"Dipteran","Small",2,9,2018
"1",2018-09-17,"Dipteran","Small",0,9,2018
"1",2018-09-17,"Dipteran","Small",5,9,2018
"1",2018-09-17,"Dipteran","Small",0,9,2018
"1",2018-09-17,"Dipteran","Small",5,9,2018
"1",2018-09-17,"Dipteran","Small",0,9,2018
"1",2018-09-10,"Dipteran","Small",0,9,2018
"1",2018-09-10,"Dipteran","Small",2,9,2018
"1",2018-09-10,"Dipteran","Small",0,9,2018
"1",2018-09-10,"Dipteran","Small",0,9,2018
"1",2018-09-10,"Dipteran","Small",3,9,2018
"1",2018-09-10,"Dipteran","Small",0,9,2018
"1",2018-09-10,"Dipteran","Small",4,9,2018
"1",2018-09-10,"Dipteran","Small",0,9,2018
"1",2018-09-10,"Dipteran","Small",0,9,2018
"1",2018-09-10,"Dipteran","Small",1,9,2018
"1",2018-09-04,"Dipteran","Small",0,9,2018
"1",2018-09-04,"Dipteran","Small",0,9,2018
"1",2018-09-04,"Dipteran","Small",8,9,2018
"1",2018-09-04,"Dipteran","Small",0,9,2018
"1",2018-09-04,"Dipteran","Small",0,9,2018
"1",2018-09-04,"Dipteran","Small",9,9,2018
"1",2018-09-04,"Dipteran","Small",11,9,2018
"1",2018-09-04,"Dipteran","Small",0,9,2018
"1",2018-09-04,"Dipteran","Small",6,9,2018
"1",2018-08-20,"Dipteran","Small",10,8,2018
"1",2018-08-20,"Dipteran","Small",6,8,2018
"1",2018-08-20,"Dipteran","Small",10,8,2018
"1",2018-08-20,"Dipteran","Small",2,8,2018
"1",2018-08-20,"Dipteran","Small",0,8,2018
"1",2018-08-20,"Dipteran","Small",0,8,2018
"1",2018-08-20,"Dipteran","Small",0,8,2018
"1",2018-08-20,"Dipteran","Small",0,8,2018
"1",2018-08-20,"Dipteran","Small",0,8,2018
"1",2018-08-20,"Dipteran","Small",0,8,2018
"1",2018-08-13,"Dipteran","Small",8,8,2018
"1",2018-08-13,"Dipteran","Small",3,8,2018
"1",2018-08-13,"Dipteran","Small",7,8,2018
"1",2018-08-13,"Dipteran","Small",3,8,2018
"1",2018-08-13,"Dipteran","Small",0,8,2018
"1",2018-08-13,"Dipteran","Small",0,8,2018
"1",2018-08-13,"Dipteran","Small",0,8,2018
"1",2018-08-13,"Dipteran","Small",0,8,2018
"1",2018-08-13,"Dipteran","Small",0,8,2018
"1",2018-08-13,"Dipteran","Small",0,8,2018
"1",2018-08-06,"Dipteran","Small",2,8,2018
"1",2018-08-06,"Dipteran","Small",10,8,2018
"1",2018-08-06,"Dipteran","Small",3,8,2018
"1",2018-08-06,"Dipteran","Small",8,8,2018
"1",2018-08-06,"Dipteran","Small",0,8,2018
"1",2018-08-06,"Dipteran","Small",0,8,2018
"1",2018-08-06,"Dipteran","Small",0,8,2018
"1",2018-08-06,"Dipteran","Small",0,8,2018
"1",2018-08-06,"Dipteran","Small",0,8,2018
"1",2018-08-06,"Dipteran","Small",0,8,2018
"1",2018-07-23,"Dipteran","Small",0,7,2018
"1",2018-07-23,"Dipteran","Small",8,7,2018
"1",2018-07-23,"Dipteran","Small",4,7,2018
"1",2018-07-23,"Dipteran","Small",0,7,2018
"1",2018-07-23,"Dipteran","Small",0,7,2018
"1",2018-07-23,"Dipteran","Small",0,7,2018
"1",2018-07-23,"Dipteran","Small",0,7,2018
"1",2018-07-23,"Dipteran","Small",0,7,2018
"1",2018-07-23,"Dipteran","Small",12,7,2018
"1",2018-07-23,"Dipteran","Small",14,7,2018
"1",2018-07-16,"Dipteran","Small",18,7,2018
"1",2018-07-16,"Dipteran","Small",7,7,2018
"1",2018-07-16,"Dipteran","Small",0,7,2018
"1",2018-07-16,"Dipteran","Small",0,7,2018
"1",2018-07-16,"Dipteran","Small",6,7,2018
"1",2018-07-16,"Dipteran","Small",0,7,2018
"1",2018-07-16,"Dipteran","Small",0,7,2018
"1",2018-07-16,"Dipteran","Small",0,7,2018
"1",2018-07-16,"Dipteran","Small",0,7,2018
"1",2018-07-16,"Dipteran","Small",8,7,2018
"1",2020-06-25,"Dipteran","Small",8,6,2020
"1",2020-06-25,"Dipteran","Small",0,6,2020
"1",2020-06-25,"Dipteran","Small",0,6,2020
"1",2020-06-25,"Dipteran","Small",12,6,2020
"1",2020-06-25,"Dipteran","Small",49,6,2020
"1",2020-06-25,"Dipteran","Small",0,6,2020
"1",2020-06-25,"Dipteran","Small",43,6,2020
"1",2020-06-25,"Dipteran","Small",47,6,2020
"1",2020-06-25,"Dipteran","Small",0,6,2020
"1",2020-06-25,"Dipteran","Small",0,6,2020
"1",2018-06-18,"Dipteran","Small",0,6,2018
"1",2018-06-18,"Dipteran","Small",41,6,2018
"1",2018-06-18,"Dipteran","Small",0,6,2018
"1",2018-06-18,"Dipteran","Small",24,6,2018
"1",2018-06-18,"Dipteran","Small",0,6,2018
"1",2018-06-18,"Dipteran","Small",0,6,2018
"1",2018-06-18,"Dipteran","Small",0,6,2018
"1",2018-06-18,"Dipteran","Small",0,6,2018
"1",2018-06-18,"Dipteran","Small",8,6,2018
"1",2018-06-18,"Dipteran","Small",19,6,2018
"1",2018-06-11,"Dipteran","Small",0,6,2018
"1",2018-06-11,"Dipteran","Small",0,6,2018
"1",2018-06-11,"Dipteran","Small",21,6,2018
"1",2018-06-11,"Dipteran","Small",0,6,2018
"1",2018-06-11,"Dipteran","Small",28,6,2018
"1",2018-06-11,"Dipteran","Small",43,6,2018
