Watershed,date,invert,size,count_zero,month,year,,,
6,4/29/2019,Terrestrial,Small,0,4,2019,,,
HBK,4/29/2019,Terrestrial,Small,0,4,2019,,,
HBK,4/29/2019,Terrestrial,Small,0,4,2019,,,
1,4/29/2019,Other,Small,5,4,2019,,,
1,4/29/2019,Other,Small,1,4,2019,,,
1,4/29/2019,Other,Small,4,4,2019,,,
1,4/29/2019,Other,Small,0,4,2019,,,
1,4/29/2019,Other,Small,1,4,2019,,,
1,4/29/2019,Other,Small,0,4,2019,,,
1,4/29/2019,Other,Small,3,4,2019,,,
1,4/29/2019,Other,Small,5,4,2019,,,
1,4/29/2019,Other,Small,0,4,2019,,,
1,4/29/2019,Other,Small,0,4,2019,,,
2,4/29/2019,Other,Small,1,4,2019,,,
2,4/29/2019,Other,Small,2,4,2019,,,
2,4/29/2019,Other,Small,3,4,2019,,,
2,4/29/2019,Other,Small,1,4,2019,,,
2,4/29/2019,Other,Small,0,4,2019,,,
2,4/29/2019,Other,Small,5,4,2019,,,
2,4/29/2019,Other,Small,0,4,2019,,,
2,4/29/2019,Other,Small,1,4,2019,,,
2,4/29/2019,Other,Small,2,4,2019,,,
2,4/29/2019,Other,Small,1,4,2019,,,
2,4/29/2019,Other,Small,3,4,2019,,,
2,4/29/2019,Other,Small,0,4,2019,,,
2,4/29/2019,Other,Small,2,4,2019,,,
2,4/29/2019,Other,Small,2,4,2019,,,
2,4/29/2019,Other,Small,2,4,2019,,,
2,4/29/2019,Other,Small,2,4,2019,,,
2,4/29/2019,Other,Small,1,4,2019,,,
2,4/29/2019,Other,Small,2,4,2019,,,
2,4/29/2019,Other,Small,5,4,2019,,,
2,4/29/2019,Other,Small,4,4,2019,,,
2,4/29/2019,Other,Small,2,4,2019,,,
2,4/29/2019,Other,Small,5,4,2019,,,
3,4/29/2019,Other,Small,3,4,2019,,,
3,4/29/2019,Other,Small,0,4,2019,,,
3,4/29/2019,Other,Small,0,4,2019,,,
3,4/29/2019,Other,Small,0,4,2019,,,
3,4/29/2019,Other,Small,0,4,2019,,,
3,4/29/2019,Other,Small,0,4,2019,,,
3,4/29/2019,Other,Small,0,4,2019,,,
3,4/29/2019,Other,Small,0,4,2019,,,
3,4/29/2019,Other,Small,0,4,2019,,,
3,4/29/2019,Other,Small,0,4,2019,,,
3,4/29/2019,Other,Small,2,4,2019,,,
3,4/29/2019,Other,Small,2,4,2019,,,
3,4/29/2019,Other,Small,2,4,2019,,,
3,4/29/2019,Other,Small,2,4,2019,,,
3,4/29/2019,Other,Small,1,4,2019,,,
3,4/29/2019,Other,Small,2,4,2019,,,
3,4/29/2019,Other,Small,5,4,2019,,,
3,4/29/2019,Other,Small,4,4,2019,,,
3,4/29/2019,Other,Small,2,4,2019,,,
3,4/29/2019,Other,Small,5,4,2019,,,
5,4/29/2019,Other,Small,3,4,2019,,,
5,4/29/2019,Other,Small,3,4,2019,,,
5,4/29/2019,Other,Small,2,4,2019,,,
5,4/29/2019,Other,Small,1,4,2019,,,
5,4/29/2019,Other,Small,0,4,2019,,,
5,4/29/2019,Other,Small,0,4,2019,,,
5,4/29/2019,Other,Small,2,4,2019,,,
5,4/29/2019,Other,Small,0,4,2019,,,
5,4/29/2019,Other,Small,1,4,2019,,,
5,4/29/2019,Other,Small,6,4,2019,,,
6,4/29/2019,Other,Small,1,4,2019,,,
6,4/29/2019,Other,Small,2,4,2019,,,
6,4/29/2019,Other,Small,1,4,2019,,,
6,4/29/2019,Other,Small,4,4,2019,,,
6,4/29/2019,Other,Small,1,4,2019,,,
6,4/29/2019,Other,Small,0,4,2019,,,
6,4/29/2019,Other,Small,2,4,2019,,,
6,4/29/2019,Other,Small,2,4,2019,,,
6,4/29/2019,Other,Small,0,4,2019,,,
6,4/29/2019,Other,Small,5,4,2019,,,
HBK,4/29/2019,Other,Small,0,4,2019,,,
HBK,4/29/2019,Other,Small,0,4,2019,,,
1,4/29/2019,Caddisfly,Small,0,4,2019,,,
1,4/29/2019,Caddisfly,Small,0,4,2019,,,
1,4/29/2019,Caddisfly,Small,0,4,2019,,,
1,4/29/2019,Caddisfly,Small,0,4,2019,,,
1,4/29/2019,Caddisfly,Small,0,4,2019,,,
1,4/29/2019,Caddisfly,Small,0,4,2019,,,
1,4/29/2019,Caddisfly,Small,0,4,2019,,,
1,4/29/2019,Caddisfly,Small,0,4,2019,,,
1,4/29/2019,Caddisfly,Small,0,4,2019,,,
1,4/29/2019,Caddisfly,Small,0,4,2019,,,
2,4/29/2019,Caddisfly,Small,0,4,2019,,,
2,4/29/2019,Caddisfly,Small,0,4,2019,,,
2,4/29/2019,Caddisfly,Small,0,4,2019,,,
2,4/29/2019,Caddisfly,Small,0,4,2019,,,
2,4/29/2019,Caddisfly,Small,0,4,2019,,,
2,4/29/2019,Caddisfly,Small,0,4,2019,,,
2,4/29/2019,Caddisfly,Small,0,4,2019,,,
2,4/29/2019,Caddisfly,Small,0,4,2019,,,
2,4/29/2019,Caddisfly,Small,0,4,2019,,,
2,4/29/2019,Caddisfly,Small,0,4,2019,,,
2,4/29/2019,Caddisfly,Small,0,4,2019,,,
2,4/29/2019,Caddisfly,Small,0,4,2019,,,
2,4/29/2019,Caddisfly,Small,0,4,2019,,,
2,4/29/2019,Caddisfly,Small,0,4,2019,,,
2,4/29/2019,Caddisfly,Small,0,4,2019,,,
2,4/29/2019,Caddisfly,Small,0,4,2019,,,
2,4/29/2019,Caddisfly,Small,0,4,2019,,,
2,4/29/2019,Caddisfly,Small,0,4,2019,,,
2,4/29/2019,Caddisfly,Small,0,4,2019,,,
2,4/29/2019,Caddisfly,Small,0,4,2019,,,
2,4/29/2019,Caddisfly,Small,0,4,2019,,,
2,4/29/2019,Caddisfly,Small,0,4,2019,,,
3,4/29/2019,Caddisfly,Small,0,4,2019,,,
3,4/29/2019,Caddisfly,Small,0,4,2019,,,
3,4/29/2019,Caddisfly,Small,0,4,2019,,,
3,4/29/2019,Caddisfly,Small,0,4,2019,,,
3,4/29/2019,Caddisfly,Small,0,4,2019,,,
3,4/29/2019,Caddisfly,Small,0,4,2019,,,
3,4/29/2019,Caddisfly,Small,0,4,2019,,,
3,4/29/2019,Caddisfly,Small,0,4,2019,,,
3,4/29/2019,Caddisfly,Small,0,4,2019,,,
3,4/29/2019,Caddisfly,Small,0,4,2019,,,
3,4/29/2019,Caddisfly,Small,0,4,2019,,,
3,4/29/2019,Caddisfly,Small,0,4,2019,,,
3,4/29/2019,Caddisfly,Small,0,4,2019,,,
3,4/29/2019,Caddisfly,Small,0,4,2019,,,
3,4/29/2019,Caddisfly,Small,0,4,2019,,,
3,4/29/2019,Caddisfly,Small,0,4,2019,,,
3,4/29/2019,Caddisfly,Small,0,4,2019,,,
3,4/29/2019,Caddisfly,Small,0,4,2019,,,
3,4/29/2019,Caddisfly,Small,0,4,2019,,,
3,4/29/2019,Caddisfly,Small,0,4,2019,,,
5,4/29/2019,Caddisfly,Small,0,4,2019,,,
5,4/29/2019,Caddisfly,Small,0,4,2019,,,
5,4/29/2019,Caddisfly,Small,0,4,2019,,,
5,4/29/2019,Caddisfly,Small,0,4,2019,,,
5,4/29/2019,Caddisfly,Small,0,4,2019,,,
5,4/29/2019,Caddisfly,Small,0,4,2019,,,
5,4/29/2019,Caddisfly,Small,0,4,2019,,,
5,4/29/2019,Caddisfly,Small,0,4,2019,,,
5,4/29/2019,Caddisfly,Small,0,4,2019,,,
5,4/29/2019,Caddisfly,Small,0,4,2019,,,
6,4/29/2019,Caddisfly,Small,0,4,2019,,,
6,4/29/2019,Caddisfly,Small,0,4,2019,,,
6,4/29/2019,Caddisfly,Small,0,4,2019,,,
6,4/29/2019,Caddisfly,Small,0,4,2019,,,
6,4/29/2019,Caddisfly,Small,0,4,2019,,,
6,4/29/2019,Caddisfly,Small,0,4,2019,,,
6,4/29/2019,Caddisfly,Small,0,4,2019,,,
6,4/29/2019,Caddisfly,Small,0,4,2019,,,
6,4/29/2019,Caddisfly,Small,0,4,2019,,,
6,4/29/2019,Caddisfly,Small,0,4,2019,,,
HBK,4/29/2019,Caddisfly,Small,0,4,2019,,,
HBK,4/29/2019,Caddisfly,Small,0,4,2019,,,
1,5/6/2019,Dipteran,Large,6,5,2019,,,
1,5/6/2019,Dipteran,Large,3,5,2019,,,
1,5/6/2019,Dipteran,Large,3,5,2019,,,
1,5/6/2019,Dipteran,Large,5,5,2019,,,
1,5/6/2019,Dipteran,Large,3,5,2019,,,
1,5/6/2019,Dipteran,Large,2,5,2019,,,
1,5/6/2019,Dipteran,Large,0,5,2019,,,
1,5/6/2019,Dipteran,Large,2,5,2019,,,
1,5/6/2019,Dipteran,Large,4,5,2019,,,
1,5/6/2019,Dipteran,Large,2,5,2019,,,
2,5/6/2019,Dipteran,Large,1,5,2019,,,
2,5/6/2019,Dipteran,Large,7,5,2019,,,
2,5/6/2019,Dipteran,Large,14,5,2019,,,
2,5/6/2019,Dipteran,Large,15,5,2019,,,
2,5/6/2019,Dipteran,Large,1,5,2019,,,
2,5/6/2019,Dipteran,Large,2,5,2019,,,
2,5/6/2019,Dipteran,Large,6,5,2019,,,
2,5/6/2019,Dipteran,Large,1,5,2019,,,
2,5/6/2019,Dipteran,Large,2,5,2019,,,
2,5/6/2019,Dipteran,Large,4,5,2019,,,
2,5/6/2019,Dipteran,Large,2,5,2019,,,
2,5/6/2019,Dipteran,Large,10,5,2019,,,
2,5/6/2019,Dipteran,Large,7,5,2019,,,
2,5/6/2019,Dipteran,Large,6,5,2019,,,
2,5/6/2019,Dipteran,Large,7,5,2019,,,
2,5/6/2019,Dipteran,Large,8,5,2019,,,
2,5/6/2019,Dipteran,Large,19,5,2019,,,
2,5/6/2019,Dipteran,Large,4,5,2019,,,
2,5/6/2019,Dipteran,Large,4,5,2019,,,
2,5/6/2019,Dipteran,Large,10,5,2019,,,
3,5/6/2019,Dipteran,Large,2,5,2019,,,
3,5/6/2019,Dipteran,Large,10,5,2019,,,
3,5/6/2019,Dipteran,Large,7,5,2019,,,
3,5/6/2019,Dipteran,Large,6,5,2019,,,
3,5/6/2019,Dipteran,Large,7,5,2019,,,
3,5/6/2019,Dipteran,Large,8,5,2019,,,
3,5/6/2019,Dipteran,Large,19,5,2019,,,
3,5/6/2019,Dipteran,Large,4,5,2019,,,
3,5/6/2019,Dipteran,Large,4,5,2019,,,
3,5/6/2019,Dipteran,Large,10,5,2019,,,
4,5/6/2019,Dipteran,Large,2,5,2019,,,
4,5/6/2019,Dipteran,Large,1,5,2019,,,
4,5/6/2019,Dipteran,Large,4,5,2019,,,
4,5/6/2019,Dipteran,Large,9,5,2019,,,
4,5/6/2019,Dipteran,Large,23,5,2019,,,
4,5/6/2019,Dipteran,Large,6,5,2019,,,
4,5/6/2019,Dipteran,Large,2,5,2019,,,
4,5/6/2019,Dipteran,Large,3,5,2019,,,
4,5/6/2019,Dipteran,Large,2,5,2019,,,
4,5/6/2019,Dipteran,Large,3,5,2019,,,
5,5/6/2019,Dipteran,Large,20,5,2019,,,
5,5/6/2019,Dipteran,Large,12,5,2019,,,
5,5/6/2019,Dipteran,Large,5,5,2019,,,
5,5/6/2019,Dipteran,Large,6,5,2019,,,
5,5/6/2019,Dipteran,Large,1,5,2019,,,
5,5/6/2019,Dipteran,Large,8,5,2019,,,
5,5/6/2019,Dipteran,Large,8,5,2019,,,
5,5/6/2019,Dipteran,Large,2,5,2019,,,
5,5/6/2019,Dipteran,Large,3,5,2019,,,
5,5/6/2019,Dipteran,Large,2,5,2019,,,
6,5/6/2019,Dipteran,Large,0,5,2019,,,
6,5/6/2019,Dipteran,Large,5,5,2019,,,
6,5/6/2019,Dipteran,Large,1,5,2019,,,
6,5/6/2019,Dipteran,Large,2,5,2019,,,
6,5/6/2019,Dipteran,Large,9,5,2019,,,
6,5/6/2019,Dipteran,Large,8,5,2019,,,
6,5/6/2019,Dipteran,Large,26,5,2019,,,
6,5/6/2019,Dipteran,Large,3,5,2019,,,
6,5/6/2019,Dipteran,Large,0,5,2019,,,
6,5/6/2019,Dipteran,Large,4,5,2019,,,
9,5/6/2019,Dipteran,Large,1,5,2019,,,
9,5/6/2019,Dipteran,Large,0,5,2019,,,
HBK,5/6/2019,Dipteran,Large,0,5,2019,,,
HBK,5/6/2019,Dipteran,Large,4,5,2019,,,
HBK,5/6/2019,Dipteran,Large,1,5,2019,,,
HBK,5/6/2019,Dipteran,Large,0,5,2019,,,
HBK,5/6/2019,Dipteran,Large,2,5,2019,,,
HBK,5/6/2019,Dipteran,Large,2,5,2019,,,
HBK,5/6/2019,Dipteran,Large,2,5,2019,,,
HBK,5/6/2019,Dipteran,Large,0,5,2019,,,
HBK,5/6/2019,Dipteran,Large,3,5,2019,,,
HBK,5/6/2019,Dipteran,Large,0,5,2019,,,
1,5/6/2019,Terrestrial,Large,1,5,2019,,,
1,5/6/2019,Terrestrial,Large,0,5,2019,,,
1,5/6/2019,Terrestrial,Large,0,5,2019,,,
1,5/6/2019,Terrestrial,Large,1,5,2019,,,
1,5/6/2019,Terrestrial,Large,2,5,2019,,,
1,5/6/2019,Terrestrial,Large,0,5,2019,,,
1,5/6/2019,Terrestrial,Large,0,5,2019,,,
1,5/6/2019,Terrestrial,Large,0,5,2019,,,
1,5/6/2019,Terrestrial,Large,0,5,2019,,,
1,5/6/2019,Terrestrial,Large,0,5,2019,,,
2,5/6/2019,Terrestrial,Large,0,5,2019,,,
2,5/6/2019,Terrestrial,Large,4,5,2019,,,
2,5/6/2019,Terrestrial,Large,0,5,2019,,,
2,5/6/2019,Terrestrial,Large,0,5,2019,,,
2,5/6/2019,Terrestrial,Large,2,5,2019,,,
2,5/6/2019,Terrestrial,Large,3,5,2019,,,
2,5/6/2019,Terrestrial,Large,0,5,2019,,,
2,5/6/2019,Terrestrial,Large,1,5,2019,,,
2,5/6/2019,Terrestrial,Large,0,5,2019,,,
2,5/6/2019,Terrestrial,Large,1,5,2019,,,
2,5/6/2019,Terrestrial,Large,1,5,2019,,,
2,5/6/2019,Terrestrial,Large,0,5,2019,,,
2,5/6/2019,Terrestrial,Large,0,5,2019,,,
2,5/6/2019,Terrestrial,Large,1,5,2019,,,
2,5/6/2019,Terrestrial,Large,0,5,2019,,,
2,5/6/2019,Terrestrial,Large,0,5,2019,,,
2,5/6/2019,Terrestrial,Large,1,5,2019,,,
2,5/6/2019,Terrestrial,Large,1,5,2019,,,
2,5/6/2019,Terrestrial,Large,1,5,2019,,,
2,5/6/2019,Terrestrial,Large,1,5,2019,,,
3,5/6/2019,Terrestrial,Large,1,5,2019,,,
3,5/6/2019,Terrestrial,Large,0,5,2019,,,
3,5/6/2019,Terrestrial,Large,0,5,2019,,,
3,5/6/2019,Terrestrial,Large,1,5,2019,,,
3,5/6/2019,Terrestrial,Large,0,5,2019,,,
3,5/6/2019,Terrestrial,Large,0,5,2019,,,
3,5/6/2019,Terrestrial,Large,1,5,2019,,,
3,5/6/2019,Terrestrial,Large,1,5,2019,,,
3,5/6/2019,Terrestrial,Large,1,5,2019,,,
3,5/6/2019,Terrestrial,Large,1,5,2019,,,
4,5/6/2019,Terrestrial,Large,4,5,2019,,,
4,5/6/2019,Terrestrial,Large,0,5,2019,,,
4,5/6/2019,Terrestrial,Large,0,5,2019,,,
4,5/6/2019,Terrestrial,Large,2,5,2019,,,
4,5/6/2019,Terrestrial,Large,0,5,2019,,,
4,5/6/2019,Terrestrial,Large,1,5,2019,,,
4,5/6/2019,Terrestrial,Large,1,5,2019,,,
4,5/6/2019,Terrestrial,Large,0,5,2019,,,
4,5/6/2019,Terrestrial,Large,1,5,2019,,,
4,5/6/2019,Terrestrial,Large,0,5,2019,,,
5,5/6/2019,Terrestrial,Large,0,5,2019,,,
5,5/6/2019,Terrestrial,Large,0,5,2019,,,
5,5/6/2019,Terrestrial,Large,0,5,2019,,,
5,5/6/2019,Terrestrial,Large,0,5,2019,,,
5,5/6/2019,Terrestrial,Large,0,5,2019,,,
5,5/6/2019,Terrestrial,Large,1,5,2019,,,
5,5/6/2019,Terrestrial,Large,0,5,2019,,,
5,5/6/2019,Terrestrial,Large,0,5,2019,,,
5,5/6/2019,Terrestrial,Large,1,5,2019,,,
5,5/6/2019,Terrestrial,Large,0,5,2019,,,
6,5/6/2019,Terrestrial,Large,0,5,2019,,,
6,5/6/2019,Terrestrial,Large,2,5,2019,,,
6,5/6/2019,Terrestrial,Large,0,5,2019,,,
6,5/6/2019,Terrestrial,Large,0,5,2019,,,
6,5/6/2019,Terrestrial,Large,0,5,2019,,,
6,5/6/2019,Terrestrial,Large,1,5,2019,,,
6,5/6/2019,Terrestrial,Large,0,5,2019,,,
6,5/6/2019,Terrestrial,Large,0,5,2019,,,
6,5/6/2019,Terrestrial,Large,0,5,2019,,,
6,5/6/2019,Terrestrial,Large,0,5,2019,,,
9,5/6/2019,Terrestrial,Large,0,5,2019,,,
9,5/6/2019,Terrestrial,Large,0,5,2019,,,
HBK,5/6/2019,Terrestrial,Large,1,5,2019,,,
HBK,5/6/2019,Terrestrial,Large,2,5,2019,,,
HBK,5/6/2019,Terrestrial,Large,0,5,2019,,,
HBK,5/6/2019,Terrestrial,Large,0,5,2019,,,
HBK,5/6/2019,Terrestrial,Large,0,5,2019,,,
HBK,5/6/2019,Terrestrial,Large,0,5,2019,,,
HBK,5/6/2019,Terrestrial,Large,0,5,2019,,,
HBK,5/6/2019,Terrestrial,Large,0,5,2019,,,
HBK,5/6/2019,Terrestrial,Large,0,5,2019,,,
HBK,5/6/2019,Terrestrial,Large,0,5,2019,,,
1,5/6/2019,Caddisfly,Large,NA,5,2019,,,
1,5/6/2019,Caddisfly,Large,NA,5,2019,,,
1,5/6/2019,Caddisfly,Large,NA,5,2019,,,
1,5/6/2019,Caddisfly,Large,NA,5,2019,,,
1,5/6/2019,Caddisfly,Large,NA,5,2019,,,
1,5/6/2019,Caddisfly,Large,NA,5,2019,,,
1,5/6/2019,Caddisfly,Large,NA,5,2019,,,
1,5/6/2019,Caddisfly,Large,NA,5,2019,,,
1,5/6/2019,Caddisfly,Large,NA,5,2019,,,
1,5/6/2019,Caddisfly,Large,NA,5,2019,,,
2,5/6/2019,Caddisfly,Large,NA,5,2019,,,
2,5/6/2019,Caddisfly,Large,NA,5,2019,,,
2,5/6/2019,Caddisfly,Large,NA,5,2019,,,
2,5/6/2019,Caddisfly,Large,NA,5,2019,,,
2,5/6/2019,Caddisfly,Large,NA,5,2019,,,
2,5/6/2019,Caddisfly,Large,NA,5,2019,,,
2,5/6/2019,Caddisfly,Large,NA,5,2019,,,
2,5/6/2019,Caddisfly,Large,NA,5,2019,,,
2,5/6/2019,Caddisfly,Large,NA,5,2019,,,
2,5/6/2019,Caddisfly,Large,NA,5,2019,,,
2,5/6/2019,Caddisfly,Large,NA,5,2019,,,
2,5/6/2019,Caddisfly,Large,NA,5,2019,,,
2,5/6/2019,Caddisfly,Large,NA,5,2019,,,
2,5/6/2019,Caddisfly,Large,NA,5,2019,,,
2,5/6/2019,Caddisfly,Large,NA,5,2019,,,
2,5/6/2019,Caddisfly,Large,NA,5,2019,,,
2,5/6/2019,Caddisfly,Large,NA,5,2019,,,
2,5/6/2019,Caddisfly,Large,NA,5,2019,,,
2,5/6/2019,Caddisfly,Large,NA,5,2019,,,
2,5/6/2019,Caddisfly,Large,NA,5,2019,,,
3,5/6/2019,Caddisfly,Large,NA,5,2019,,,
3,5/6/2019,Caddisfly,Large,NA,5,2019,,,
3,5/6/2019,Caddisfly,Large,NA,5,2019,,,
3,5/6/2019,Caddisfly,Large,NA,5,2019,,,
3,5/6/2019,Caddisfly,Large,NA,5,2019,,,
3,5/6/2019,Caddisfly,Large,NA,5,2019,,,
3,5/6/2019,Caddisfly,Large,NA,5,2019,,,
3,5/6/2019,Caddisfly,Large,NA,5,2019,,,
3,5/6/2019,Caddisfly,Large,NA,5,2019,,,
3,5/6/2019,Caddisfly,Large,NA,5,2019,,,
4,5/6/2019,Caddisfly,Large,NA,5,2019,,,
4,5/6/2019,Caddisfly,Large,NA,5,2019,,,
4,5/6/2019,Caddisfly,Large,NA,5,2019,,,
4,5/6/2019,Caddisfly,Large,NA,5,2019,,,
4,5/6/2019,Caddisfly,Large,NA,5,2019,,,
4,5/6/2019,Caddisfly,Large,NA,5,2019,,,
4,5/6/2019,Caddisfly,Large,NA,5,2019,,,
4,5/6/2019,Caddisfly,Large,NA,5,2019,,,
4,5/6/2019,Caddisfly,Large,NA,5,2019,,,
4,5/6/2019,Caddisfly,Large,NA,5,2019,,,
5,5/6/2019,Caddisfly,Large,NA,5,2019,,,
5,5/6/2019,Caddisfly,Large,NA,5,2019,,,
5,5/6/2019,Caddisfly,Large,NA,5,2019,,,
5,5/6/2019,Caddisfly,Large,NA,5,2019,,,
5,5/6/2019,Caddisfly,Large,NA,5,2019,,,
5,5/6/2019,Caddisfly,Large,NA,5,2019,,,
5,5/6/2019,Caddisfly,Large,NA,5,2019,,,
5,5/6/2019,Caddisfly,Large,NA,5,2019,,,
5,5/6/2019,Caddisfly,Large,NA,5,2019,,,
5,5/6/2019,Caddisfly,Large,NA,5,2019,,,
6,5/6/2019,Caddisfly,Large,NA,5,2019,,,
6,5/6/2019,Caddisfly,Large,NA,5,2019,,,
6,5/6/2019,Caddisfly,Large,NA,5,2019,,,
6,5/6/2019,Caddisfly,Large,NA,5,2019,,,
6,5/6/2019,Caddisfly,Large,NA,5,2019,,,
6,5/6/2019,Caddisfly,Large,NA,5,2019,,,
6,5/6/2019,Caddisfly,Large,NA,5,2019,,,
6,5/6/2019,Caddisfly,Large,NA,5,2019,,,
6,5/6/2019,Caddisfly,Large,NA,5,2019,,,
6,5/6/2019,Caddisfly,Large,NA,5,2019,,,
9,5/6/2019,Caddisfly,Large,NA,5,2019,,,
9,5/6/2019,Caddisfly,Large,NA,5,2019,,,
HBK,5/6/2019,Caddisfly,Large,NA,5,2019,,,
HBK,5/6/2019,Caddisfly,Large,NA,5,2019,,,
HBK,5/6/2019,Caddisfly,Large,NA,5,2019,,,
HBK,5/6/2019,Caddisfly,Large,NA,5,2019,,,
HBK,5/6/2019,Caddisfly,Large,NA,5,2019,,,
HBK,5/6/2019,Caddisfly,Large,NA,5,2019,,,
HBK,5/6/2019,Caddisfly,Large,NA,5,2019,,,
HBK,5/6/2019,Caddisfly,Large,NA,5,2019,,,
HBK,5/6/2019,Caddisfly,Large,1,5,2019,,,
HBK,5/6/2019,Caddisfly,Large,NA,5,2019,,,
1,5/6/2019,Mayfly,Large,0,5,2019,,,
1,5/6/2019,Mayfly,Large,0,5,2019,,,
1,5/6/2019,Mayfly,Large,0,5,2019,,,
1,5/6/2019,Mayfly,Large,0,5,2019,,,
1,5/6/2019,Mayfly,Large,0,5,2019,,,
1,5/6/2019,Mayfly,Large,0,5,2019,,,
1,5/6/2019,Mayfly,Large,0,5,2019,,,
1,5/6/2019,Mayfly,Large,0,5,2019,,,
1,5/6/2019,Mayfly,Large,0,5,2019,,,
1,5/6/2019,Mayfly,Large,0,5,2019,,,
2,5/6/2019,Mayfly,Large,0,5,2019,,,
2,5/6/2019,Mayfly,Large,0,5,2019,,,
2,5/6/2019,Mayfly,Large,0,5,2019,,,
2,5/6/2019,Mayfly,Large,0,5,2019,,,
2,5/6/2019,Mayfly,Large,0,5,2019,,,
2,5/6/2019,Mayfly,Large,0,5,2019,,,
2,5/6/2019,Mayfly,Large,0,5,2019,,,
2,5/6/2019,Mayfly,Large,0,5,2019,,,
2,5/6/2019,Mayfly,Large,0,5,2019,,,
2,5/6/2019,Mayfly,Large,0,5,2019,,,
2,5/6/2019,Mayfly,Large,0,5,2019,,,
2,5/6/2019,Mayfly,Large,0,5,2019,,,
2,5/6/2019,Mayfly,Large,0,5,2019,,,
2,5/6/2019,Mayfly,Large,0,5,2019,,,
2,5/6/2019,Mayfly,Large,0,5,2019,,,
2,5/6/2019,Mayfly,Large,0,5,2019,,,
2,5/6/2019,Mayfly,Large,0,5,2019,,,
2,5/6/2019,Mayfly,Large,0,5,2019,,,
2,5/6/2019,Mayfly,Large,0,5,2019,,,
2,5/6/2019,Mayfly,Large,0,5,2019,,,
3,5/6/2019,Mayfly,Large,0,5,2019,,,
3,5/6/2019,Mayfly,Large,0,5,2019,,,
3,5/6/2019,Mayfly,Large,0,5,2019,,,
3,5/6/2019,Mayfly,Large,0,5,2019,,,
3,5/6/2019,Mayfly,Large,0,5,2019,,,
3,5/6/2019,Mayfly,Large,0,5,2019,,,
3,5/6/2019,Mayfly,Large,0,5,2019,,,
3,5/6/2019,Mayfly,Large,0,5,2019,,,
3,5/6/2019,Mayfly,Large,0,5,2019,,,
3,5/6/2019,Mayfly,Large,0,5,2019,,,
4,5/6/2019,Mayfly,Large,0,5,2019,,,
4,5/6/2019,Mayfly,Large,0,5,2019,,,
4,5/6/2019,Mayfly,Large,0,5,2019,,,
4,5/6/2019,Mayfly,Large,0,5,2019,,,
4,5/6/2019,Mayfly,Large,0,5,2019,,,
4,5/6/2019,Mayfly,Large,0,5,2019,,,
4,5/6/2019,Mayfly,Large,0,5,2019,,,
4,5/6/2019,Mayfly,Large,0,5,2019,,,
4,5/6/2019,Mayfly,Large,0,5,2019,,,
4,5/6/2019,Mayfly,Large,0,5,2019,,,
5,5/6/2019,Mayfly,Large,0,5,2019,,,
5,5/6/2019,Mayfly,Large,0,5,2019,,,
5,5/6/2019,Mayfly,Large,0,5,2019,,,
5,5/6/2019,Mayfly,Large,0,5,2019,,,
5,5/6/2019,Mayfly,Large,0,5,2019,,,
5,5/6/2019,Mayfly,Large,0,5,2019,,,
5,5/6/2019,Mayfly,Large,0,5,2019,,,
5,5/6/2019,Mayfly,Large,0,5,2019,,,
5,5/6/2019,Mayfly,Large,0,5,2019,,,
5,5/6/2019,Mayfly,Large,0,5,2019,,,
6,5/6/2019,Mayfly,Large,0,5,2019,,,
6,5/6/2019,Mayfly,Large,0,5,2019,,,
6,5/6/2019,Mayfly,Large,0,5,2019,,,
6,5/6/2019,Mayfly,Large,0,5,2019,,,
6,5/6/2019,Mayfly,Large,0,5,2019,,,
6,5/6/2019,Mayfly,Large,0,5,2019,,,
6,5/6/2019,Mayfly,Large,0,5,2019,,,
6,5/6/2019,Mayfly,Large,0,5,2019,,,
6,5/6/2019,Mayfly,Large,0,5,2019,,,
6,5/6/2019,Mayfly,Large,0,5,2019,,,
9,5/6/2019,Mayfly,Large,0,5,2019,,,
9,5/6/2019,Mayfly,Large,0,5,2019,,,
HBK,5/6/2019,Mayfly,Large,0,5,2019,,,
HBK,5/6/2019,Mayfly,Large,0,5,2019,,,
HBK,5/6/2019,Mayfly,Large,0,5,2019,,,
HBK,5/6/2019,Mayfly,Large,0,5,2019,,,
HBK,5/6/2019,Mayfly,Large,0,5,2019,,,
HBK,5/6/2019,Mayfly,Large,0,5,2019,,,
HBK,5/6/2019,Mayfly,Large,0,5,2019,,,
HBK,5/6/2019,Mayfly,Large,0,5,2019,,,
HBK,5/6/2019,Mayfly,Large,0,5,2019,,,
HBK,5/6/2019,Mayfly,Large,0,5,2019,,,
1,5/6/2019,Stonefly,Large,NA,5,2019,,,
1,5/6/2019,Stonefly,Large,NA,5,2019,,,
1,5/6/2019,Stonefly,Large,NA,5,2019,,,
1,5/6/2019,Stonefly,Large,NA,5,2019,,,
1,5/6/2019,Stonefly,Large,NA,5,2019,,,
1,5/6/2019,Stonefly,Large,NA,5,2019,,,
1,5/6/2019,Stonefly,Large,NA,5,2019,,,
1,5/6/2019,Stonefly,Large,NA,5,2019,,,
1,5/6/2019,Stonefly,Large,NA,5,2019,,,
1,5/6/2019,Stonefly,Large,NA,5,2019,,,
2,5/6/2019,Stonefly,Large,NA,5,2019,,,
2,5/6/2019,Stonefly,Large,NA,5,2019,,,
